Date,Close,VWAP,regime,vwap_signal,hmm_signal,equity
2012-07-06,29562.119124676014,29232.71896828834,HV_BULL,1.0,1.0,1.131303929061573
2012-07-09,29226.01446589662,29239.749637143144,HV_BULL,-1.0,0.0,1.1184416400135717
2012-07-10,28740.78618807729,29239.129548530484,HV_BULL,-1.0,0.0,1.1182738737675697
2012-07-11,28830.493558835864,29223.13495457997,HV_BULL,-1.0,0.0,1.1182738737675697
2012-07-12,28558.128270372697,29191.730872103864,HV_BULL,-1.0,0.0,1.1182738737675697
2012-07-13,29105.28054062822,29171.76566923029,HV_BULL,-1.0,0.0,1.1182738737675697
2012-07-16,29174.61969064253,29148.269313915956,HV_BULL,1.0,1.0,1.1182738737675697
2012-07-17,29416.24792483911,29145.08310357503,HV_BULL,1.0,1.0,1.1273678315306301
2012-07-18,29632.558594294856,29144.67396871348,HV_BULL,1.0,1.0,1.1356578653576617
2012-07-19,29530.32381713097,29146.00128292704,HV_BULL,1.0,1.0,1.1317397518262298
2012-07-20,29160.532977282528,29163.717381113987,HV_BULL,-1.0,0.0,1.1175676419669092
2012-07-23,29008.539266263324,29174.02366145164,HV_BULL,-1.0,0.0,1.1174000068206142
2012-07-24,28600.01587789937,29173.998212057224,HV_BULL,-1.0,0.0,1.1174000068206142
2012-07-25,28835.606591917385,29172.30061209652,HV_BULL,-1.0,0.0,1.1174000068206142
2012-07-26,29500.649903350568,29193.014308914368,HV_BULL,1.0,1.0,1.1174000068206142
2012-07-27,30138.68668433765,29254.677858271873,HV_BULL,1.0,1.0,1.1413994001148573
2012-07-30,30458.966560229856,29303.92423610416,HV_BULL,1.0,1.0,1.1535289020417678
2012-07-31,30178.19398887911,29348.264824621325,HV_BULL,1.0,1.0,1.1428956037874352
2012-08-01,29752.59764970901,29365.820794902374,HV_BULL,1.0,1.0,1.1267776019876992
2012-08-02,29575.03250974014,29362.290597789317,HV_BULL,1.0,1.0,1.1200529312558751
2012-08-03,30279.84289484313,29384.430423943562,HV_BULL,1.0,1.0,1.1467452075045723
2012-08-06,30098.84495561743,29418.25138477369,HV_BULL,1.0,1.0,1.1398905312733882
2012-08-07,30216.487139403645,29468.056263853123,HV_BULL,1.0,1.0,1.1443458255404595
2012-08-08,30620.956768958025,29541.689195974493,HV_BULL,1.0,1.0,1.159663725665748
2012-08-09,30731.381534107644,29645.518078206405,HV_BULL,1.0,1.0,1.1638456849534797
2012-08-10,30686.74177356674,29711.408666797193,HV_BULL,1.0,1.0,1.1621551071112428
2012-08-13,30777.951513697622,29774.29544791154,HV_BULL,1.0,1.0,1.1656093632226785
2012-08-14,30753.17409176674,29832.238081605126,HV_BULL,1.0,1.0,1.1646710033391008
2012-08-15,30908.744293994747,29871.91567827081,HV_BULL,1.0,1.0,1.1705626912337517
2012-08-16,31033.33865665777,29954.26243362116,HV_BULL,1.0,1.0,1.1752812754338777
2012-08-17,30942.756052775552,30032.002163772187,HV_BULL,1.0,1.0,1.1718507699571499
2012-08-20,30808.585486770044,30128.531836845294,HV_BULL,1.0,1.0,1.1667695198961994
2012-08-21,30611.712431315653,30219.505588861113,HV_BULL,1.0,1.0,1.15931362808021
2012-08-22,30688.308046828657,30354.760084523812,HV_BULL,1.0,1.0,1.1622144243396373
2012-08-23,30586.966009079093,30434.251832479666,HV_BULL,1.0,1.0,1.1583764422037441
2012-08-24,30698.714313470475,30484.361245018663,LV_BULL,1.0,1.0,1.1626085260012926
2012-08-27,30731.986993682363,30502.522798310656,LV_BULL,1.0,1.0,1.1638686146585002
2012-08-28,30337.80764981473,30517.59076687692,LV_BULL,-1.0,-1.0,1.1489404238139405
2012-08-29,30543.022705478263,30555.188379153566,LV_BULL,-1.0,-1.0,1.1408239252210637
2012-08-30,30229.243993059248,30609.180312255336,LV_BULL,-1.0,-1.0,1.1525439918891367
2012-08-31,30363.73621854848,30629.036737920967,LV_BULL,-1.0,-1.0,1.1474162352545678
2012-09-04,30471.201543056413,30650.64758259253,LV_BULL,-1.0,-1.0,1.1433552245416643
2012-09-05,30743.08735616092,30678.598219705127,LV_BULL,1.0,1.0,1.1331533930040223
2012-09-06,31503.21993468865,30729.967514905868,LV_BULL,1.0,1.0,1.1608310237672956
2012-09-07,31753.3151330578,30788.89839597458,LV_BULL,1.0,1.0,1.1700465346186952
2012-09-10,31389.777694136115,30834.22524180751,LV_BULL,1.0,1.0,1.1566509027348406
2012-09-11,31483.633343952824,30862.642641242528,LV_BULL,1.0,1.0,1.1601092968383306
2012-09-12,31409.06523213623,30894.352942812766,LV_BULL,1.0,1.0,1.1573616101650348
2012-09-13,31968.05321748871,30954.769421959114,LV_BULL,1.0,1.0,1.1779592061141346
2012-09-14,32136.473617616357,31041.5338642732,LV_BULL,1.0,1.0,1.18416516302612
2012-09-17,32074.00124778357,31115.02756655039,LV_BULL,1.0,1.0,1.1818631803976616
2012-09-18,32121.186337619845,31166.4548376724,LV_BULL,1.0,1.0,1.183601857150538
2012-09-19,32218.64235259836,31242.03482438247,LV_BULL,1.0,1.0,1.1871929175524376
2012-09-20,32559.56632812316,31318.22550412664,LV_BULL,1.0,1.0,1.199755288267423
2012-09-21,32686.45168329134,31469.686839104394,LV_BULL,1.0,1.0,1.2044307613475183
2012-09-24,32540.513476550823,31552.727052003353,LV_BULL,1.0,1.0,1.1990532285655178
2012-09-25,32314.041564840994,31626.525679384664,LV_BULL,1.0,1.0,1.1907081888626023
2012-09-26,32428.818515966337,31723.965799743833,LV_BULL,1.0,1.0,1.1949374913261581
2012-09-27,32633.76687423628,31811.085456658333,LV_BULL,1.0,1.0,1.2024894308752947
2012-09-28,32769.51846408303,31910.15391399629,LV_BULL,1.0,1.0,1.2074916070765382
2012-10-01,32756.370600575545,32022.509795447924,LV_BULL,1.0,1.0,1.2070071344452522
2012-10-02,33052.42576335258,32126.659687890886,LV_BULL,1.0,1.0,1.2179161786131354
2012-10-03,33385.41778137774,32259.413139501412,LV_BULL,1.0,1.0,1.230186272463601
2012-10-04,33800.59530985054,32381.37893733984,LV_BULL,1.0,1.0,1.2454847389829415
2012-10-05,33852.372881115254,32475.24538995187,LV_BULL,1.0,1.0,1.2473926395462493
2012-10-08,33716.98141077458,32550.686525633275,LV_BULL,1.0,1.0,1.2424037330328592
2012-10-09,33371.3540869635,32631.33403157167,LV_BULL,1.0,1.0,1.2296680532841433
2012-10-10,33187.36221723381,32707.704264957403,LV_BULL,1.0,1.0,1.2228883186746025
2012-10-11,33413.3881750465,32791.22394460322,LV_BULL,1.0,1.0,1.2312169258629992
2012-10-12,32921.187782012275,32861.991719463964,LV_BULL,1.0,1.0,1.2130803199119533
2012-10-15,32817.8950502652,32905.17974752278,LV_BULL,-1.0,-1.0,1.2092741881009745
2012-10-16,33247.96650330548,32942.20158501548,LV_BULL,1.0,1.0,1.1930641278151606
2012-10-17,33341.22615291707,32996.083015996046,LV_BULL,1.0,1.0,1.1960527212879963
2012-10-18,33006.896053970166,33023.6779024955,LV_BULL,-1.0,-1.0,1.18405926841317
2012-10-19,32437.970973074644,33033.70587449259,LV_BULL,-1.0,-1.0,1.2041131498089386
2012-10-22,32677.78095157736,33034.04759021839,LV_BULL,-1.0,-1.0,1.195211287580558
2012-10-23,32076.09422486677,33020.93983762098,HV_BULL,-1.0,0.0,1.2172183745494543
2012-10-24,31893.92442134679,33009.18854779717,HV_BULL,-1.0,0.0,1.217035791793272
2012-10-25,31832.964637705405,32961.29306082256,HV_BULL,-1.0,0.0,1.217035791793272
2012-10-26,31921.837131747227,32916.79239967415,HV_BULL,-1.0,0.0,1.217035791793272
2012-10-31,31737.253791927214,32864.91065402576,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-01,32098.77304515365,32797.381159629054,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-02,31837.386904869665,32726.1615130139,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-05,31880.18980621928,32628.531634187257,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-06,32153.36417026982,32547.559914651694,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-07,31458.513871869454,32461.857301235574,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-08,30882.9875444002,32323.34809415905,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-09,30940.235348460024,32205.653744077445,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-12,30524.62777369156,32093.584072273658,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-13,30523.663310096024,31984.240308805496,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-14,30017.79439217636,31846.46844713614,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-15,30197.429965528994,31705.37784060202,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-16,30420.60955327736,31547.169009807334,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-19,31159.77592135472,31441.89355970361,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-20,30854.70585435607,31364.611850084413,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-21,30876.02479307989,31299.499716527323,HV_BULL,-1.0,0.0,1.217035791793272
2012-11-23,31288.620701967444,31240.757616521067,HV_BULL,1.0,1.0,1.217035791793272
2012-11-26,30954.331935793765,31199.34676494355,HV_BULL,-1.0,0.0,1.2038503815814259
2012-11-27,30372.87552933557,31136.383304487958,HV_BULL,-1.0,0.0,1.2036698040241887
2012-11-28,30796.301610899096,31075.98688680109,HV_BULL,-1.0,0.0,1.2036698040241887
2012-11-29,30928.868885201813,31028.20588411906,HV_BULL,-1.0,0.0,1.2036698040241887
2012-11-30,31058.8461937598,30958.318890494622,HV_BULL,1.0,1.0,1.2036698040241887
2012-12-03,30634.440847974944,30902.566184564854,HV_BULL,-1.0,0.0,1.1870416400073256
2012-12-04,30654.491189325898,30832.953221430813,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-05,30569.961188189027,30761.600378711206,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-06,30598.413657510828,30693.618870739694,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-07,30517.527087606337,30660.169901045712,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-10,30448.536562625563,30633.962944489736,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-11,30578.183526022407,30626.0584975997,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-12,30557.928180916024,30626.693836191345,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-13,30346.488160972272,30640.28192993691,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-14,30085.98693715022,30648.29447045767,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-17,30408.93650894296,30657.319105833034,HV_BULL,-1.0,0.0,1.1868635837613246
2012-12-18,31103.376321334763,30668.227656214432,HV_BULL,1.0,1.0,1.1868635837613246
2012-12-19,30500.463783815627,30657.179758641672,HV_BULL,-1.0,0.0,1.1636792115173655
2012-12-20,30557.53197549952,30642.84789095768,HV_BULL,-1.0,0.0,1.163504659635638
2012-12-21,30526.617084846723,30627.246939821373,HV_BULL,-1.0,0.0,1.163504659635638
2012-12-24,30453.863195666447,30605.027917474355,HV_BULL,-1.0,0.0,1.163504659635638
2012-12-26,30037.443423151813,30593.231663140687,HV_BULL,-1.0,0.0,1.163504659635638
2012-12-27,29714.214739256557,30554.98501171163,HV_BULL,-1.0,0.0,1.163504659635638
2012-12-28,29307.224519752934,30497.639068196306,HV_BULL,-1.0,0.0,1.163504659635638
2012-12-31,29849.04852123963,30429.788742607045,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-02,30381.74582632276,30399.5515185785,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-03,29978.427278416875,30366.996927372973,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-04,30306.740263430056,30345.274954581448,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-07,30009.163625233,30321.782170426904,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-08,29647.734702609378,30286.160331212872,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-09,30003.552226953816,30265.53429350602,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-10,29942.04127038905,30231.949650033814,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-11,30051.246614871165,30209.887557707865,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-14,29948.67142923035,30188.771016537612,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-15,30129.94976160709,30185.91626154088,HV_BULL,-1.0,0.0,1.163504659635638
2013-01-16,30351.809177322462,30189.040577970693,HV_BULL,1.0,1.0,1.163504659635638
2013-01-17,30375.377088680198,30141.483917842106,HV_BULL,1.0,1.0,1.164233585013444
2013-01-18,30503.24279779484,30133.7126869188,HV_BULL,1.0,1.0,1.169134447724982
2013-01-22,30818.85689227533,30139.248320388026,HV_BULL,1.0,1.0,1.1812313684520905
2013-01-23,30771.815334802923,30140.769316938993,HV_BULL,1.0,1.0,1.1794283501408833
2013-01-24,31213.354325709948,30165.42171887443,HV_BULL,1.0,1.0,1.1963517457190231
2013-01-25,31344.725052318896,30211.120500695022,HV_BULL,1.0,1.0,1.2013869494486504
2013-01-28,31629.17785395505,30290.789538604,HV_BULL,1.0,1.0,1.2122895138530079
2013-01-29,31385.80772641633,30396.221853312323,HV_BULL,1.0,1.0,1.202961574474926
2013-01-30,31323.489540518854,30476.672231691115,LV_BULL,1.0,1.0,1.200573030465509
2013-01-31,31585.446151856737,30553.68771599695,LV_BULL,1.0,1.0,1.210613356346748
2013-02-01,31914.40193228271,30657.521714717765,LV_BULL,1.0,1.0,1.2232216399060967
2013-02-04,31422.74336202578,30726.0054035382,LV_BULL,1.0,1.0,1.20437725097286
2013-02-05,31937.736233965,30796.455197679865,LV_BULL,1.0,1.0,1.2241160017315333
2013-02-06,31883.98402942756,30893.64653250433,LV_BULL,1.0,1.0,1.2220557763849214
2013-02-07,31955.646345503214,30991.226840682164,LV_BULL,1.0,1.0,1.2248024641021322
2013-02-08,31954.23996942799,31103.519893705583,LV_BULL,1.0,1.0,1.224748560236012
2013-02-11,31967.47555090993,31177.683570386267,LV_BULL,1.0,1.0,1.225255856274954
2013-02-12,31781.38079136128,31265.934190971093,LV_BULL,1.0,1.0,1.2181231787635272
2013-02-13,31911.459340584155,31340.683740546847,LV_BULL,1.0,1.0,1.2231088556574456
2013-02-14,31886.493379782907,31439.91398380252,LV_BULL,1.0,1.0,1.2221519552719102
2013-02-15,31774.151103047257,31515.19157187433,LV_BULL,1.0,1.0,1.2178460778103508
2013-02-19,31702.54009391858,31604.53474481562,LV_BULL,1.0,1.0,1.2151013565961613
2013-02-20,31225.71019249885,31628.76227954332,LV_BULL,-1.0,-1.0,1.19682532387562
2013-02-21,31353.90664181261,31652.009743130064,LV_BULL,-1.0,-1.0,1.1915527368898
2013-02-22,31413.21345091445,31656.516223860923,LV_BULL,-1.0,-1.0,1.1892988808868208
2013-02-25,30536.328819622668,31626.262412849384,HV_BULL,-1.0,0.0,1.2224975828372515
2013-02-26,30674.40653536232,31573.48651837142,HV_BULL,-1.0,0.0,1.222314208199826
2013-02-27,31374.21454654277,31558.57884345303,HV_BULL,-1.0,0.0,1.222314208199826
2013-02-28,31497.467209433475,31561.844714456754,HV_BULL,-1.0,0.0,1.222314208199826
2013-03-01,31900.900387906546,31577.81719220493,HV_BULL,1.0,1.0,1.222314208199826
2013-03-04,31950.76529427082,31580.089559026947,HV_BULL,1.0,1.0,1.2240414837406353
2013-03-05,32188.77890655296,31595.464452497854,HV_BULL,1.0,1.0,1.233159842329077
2013-03-06,32010.628132060127,31610.24725165796,HV_BULL,1.0,1.0,1.2263348434180539
2013-03-07,32266.953884494564,31630.91135735742,HV_BULL,1.0,1.0,1.2361547444890006
2013-03-08,32396.730509589062,31645.4589744094,HV_BULL,1.0,1.0,1.2411265181311177
2013-03-11,32372.685807903832,31655.743474561095,HV_BULL,1.0,1.0,1.2402053598409855
2013-03-12,32255.7336571734,31674.066821585293,HV_BULL,1.0,1.0,1.2357248948884791
2013-03-13,32324.639106393137,31698.348742725495,HV_BULL,1.0,1.0,1.2383646791792131
2013-03-14,32514.764423557543,31714.002827333825,HV_BULL,1.0,1.0,1.2456484256928
2013-03-15,32422.383609130746,31750.467031355758,HV_BULL,1.0,1.0,1.242109294529002
2013-03-18,32050.4326899074,31767.16939236543,HV_BULL,1.0,1.0,1.2278597655787056
2013-03-19,31993.13787755933,31779.15752417328,HV_BULL,1.0,1.0,1.2256647875720363
2013-03-20,32042.900603065154,31819.712128188272,HV_BULL,1.0,1.0,1.2275712095247542
2013-03-21,31971.10041305564,31859.76054534173,HV_BULL,1.0,1.0,1.2248205270198858
2013-03-22,32487.32672373412,31908.51597898676,HV_BULL,1.0,1.0,1.2445972808299783
2013-03-25,32383.229073563736,31994.230185943816,LV_BULL,1.0,1.0,1.2406092748778543
2013-03-26,32502.72438973228,32107.793669032766,LV_BULL,1.0,1.0,1.2451871691084262
2013-03-27,32398.410383859755,32177.48911782692,LV_BULL,1.0,1.0,1.2411908745174471
2013-03-28,32402.08908519065,32232.365906774943,LV_BULL,1.0,1.0,1.2413318064479921
2013-04-01,32000.640822513476,32254.36371475079,LV_BULL,-1.0,-1.0,1.2259522271932635
2013-04-02,32468.598407166737,32271.802989818676,LV_BULL,1.0,1.0,1.2076568741892029
2013-04-03,32222.48871670488,32283.82713115805,LV_BULL,-1.0,-1.0,1.1981406230275529
2013-04-04,32168.761035069867,32285.308830225043,LV_BULL,-1.0,-1.0,1.1997789569439727
2013-04-05,32042.258943666096,32281.98741988803,LV_BULL,-1.0,-1.0,1.204497029458801
2013-04-08,32187.30597437769,32270.96515840471,LV_BULL,-1.0,-1.0,1.1990445824908424
2013-04-09,32368.9990366203,32270.23572595421,LV_BULL,1.0,1.0,1.192276135261006
2013-04-10,32978.38082326444,32289.170764341325,LV_BULL,1.0,1.0,1.214364353841616
2013-04-11,33137.07102141275,32335.542452469646,LV_BULL,1.0,1.0,1.2202078099217708
2013-04-12,33351.90337286332,32382.854393501795,LV_BULL,1.0,1.0,1.2281185909589498
2013-04-15,32446.861667094687,32400.54657932445,HV_BULL,1.0,1.0,1.1947922007970009
2013-04-16,32979.796171065034,32445.30558993487,HV_BULL,1.0,1.0,1.2144164712553402
2013-04-17,32678.35392823552,32491.545481156907,HV_BULL,1.0,1.0,1.2033164504145355
2013-04-18,32513.732792883944,32519.30345058645,HV_BULL,-1.0,0.0,1.1972545991753483
2013-04-19,33012.05102733588,32557.119894725583,HV_BULL,1.0,1.0,1.197075010985472
2013-04-22,33290.644161760254,32600.90039295922,HV_BULL,1.0,1.0,1.2069977266016072
2013-04-23,33640.41324162545,32653.729239728626,HV_BULL,1.0,1.0,1.2196790818250594
2013-04-24,33801.80281291859,32716.071778035795,HV_BULL,1.0,1.0,1.2255304809359178
2013-04-25,33808.281741683895,32794.49687313121,HV_BULL,1.0,1.0,1.2257653833383026
2013-04-26,33989.73150381116,32863.30664621577,HV_BULL,1.0,1.0,1.232344092038436
2013-04-29,34235.8456466435,32937.379893071455,HV_BULL,1.0,1.0,1.2412672960905933
2013-04-30,34235.50214960111,33055.655087437655,HV_BULL,1.0,1.0,1.2412548421366463
2013-05-01,34025.738937443486,33151.28973497279,HV_BULL,1.0,1.0,1.233649590674143
2013-05-02,34301.73788471704,33251.877846111274,HV_BULL,1.0,1.0,1.2436563090868276
2013-05-03,34739.23176304705,33356.29716974823,HV_BULL,1.0,1.0,1.259518246572345
2013-05-06,35107.10093523636,33473.215841016325,HV_BULL,1.0,1.0,1.2728558453391883
2013-05-07,35271.38096966629,33586.303695219736,HV_BULL,1.0,1.0,1.2788120421348848
2013-05-08,35777.0964554188,33724.80095596834,HV_BULL,1.0,1.0,1.297147447080628
2013-05-09,35462.231942763814,33859.298930205594,HV_BULL,1.0,1.0,1.2857316045659721
2013-05-10,35673.7894921521,33946.1677026761,HV_BULL,1.0,1.0,1.2934019121730078
2013-05-13,35352.80232575305,34077.642416990355,LV_BULL,1.0,1.0,1.2817640844929723
2013-05-14,35953.145668569785,34280.98781480178,LV_BULL,1.0,1.0,1.3035303515089929
2013-05-15,36454.94473887253,34466.56312277023,LV_BULL,1.0,1.0,1.3217237614689576
2013-05-16,36268.536207359895,34685.6043488408,LV_BULL,1.0,1.0,1.3149652658188993
2013-05-17,36656.40562687899,34853.794720151236,LV_BULL,1.0,1.0,1.329028000841479
2013-05-20,36600.88289908648,35013.377414124196,LV_BULL,1.0,1.0,1.327014948588881
2013-05-21,36587.68725295103,35164.067284262426,LV_BULL,1.0,1.0,1.3265365224337986
2013-05-22,36248.09128271049,35301.869898686986,LV_BULL,1.0,1.0,1.314224007180212
2013-05-23,36003.554885486774,35436.29047091419,LV_BULL,1.0,1.0,1.3053580064478079
2013-05-24,36017.983913473465,35525.03405547378,LV_BULL,1.0,1.0,1.3058811505447614
2013-05-28,36269.388928347,35617.97663528248,LV_BULL,1.0,1.0,1.3149961823817589
2013-05-29,36213.12637067729,35751.21753279042,LV_BULL,1.0,1.0,1.3129563065875218
2013-05-30,36354.6517068554,35862.41716790261,LV_BULL,1.0,1.0,1.318087500751068
2013-05-31,36038.200208828704,35954.50789206981,LV_BULL,1.0,1.0,1.3066141199164418
2013-06-03,36252.03357190361,36025.49141831665,LV_BULL,1.0,1.0,1.3143669402538583
2013-06-04,35986.445905499124,36064.346358401315,LV_BULL,-1.0,-1.0,1.3047376970344717
2013-06-05,35325.310606168576,36068.37576001564,HV_BULL,-1.0,0.0,1.3283166380707276
2013-06-06,35753.49187127856,36070.110864478745,HV_BULL,-1.0,0.0,1.328117390575017
2013-06-07,36484.953165375046,36102.4784645104,HV_BULL,1.0,1.0,1.328117390575017
2013-06-10,36319.15306060352,36128.292856708664,HV_BULL,1.0,1.0,1.3218827533371904
2013-06-11,36052.64161987147,36152.4563009943,HV_BULL,-1.0,0.0,1.3121827232598677
2013-06-12,35488.303114624905,36157.73242911393,HV_BULL,-1.0,0.0,1.3119858958513788
2013-06-13,36224.36476802037,36141.98580283361,HV_BULL,1.0,1.0,1.3119858958513788
2013-06-14,36062.94552406537,36130.22396379704,HV_BULL,-1.0,0.0,1.3059427629727456
2013-06-17,36301.0873628098,36112.147385705925,HV_BULL,1.0,1.0,1.3057468715582996
2013-06-18,36799.06988719848,36115.59645831062,HV_BULL,1.0,1.0,1.323463396471032
2013-06-19,36585.0502005171,36120.65497009528,HV_BULL,1.0,1.0,1.3157662665621717
2013-06-20,35944.180445937054,36114.721806536356,HV_BULL,-1.0,0.0,1.2927176497169095
2013-06-21,35953.87582196946,36104.849858557434,HV_BULL,-1.0,0.0,1.292523742069452
2013-06-24,35588.75422906606,36077.03752534812,HV_BULL,-1.0,0.0,1.292523742069452
2013-06-25,35660.97783396688,36054.8257307389,HV_BULL,-1.0,0.0,1.292523742069452
2013-06-26,36139.89301939801,36043.98966588951,HV_BULL,1.0,1.0,1.292523742069452
2013-06-27,36362.94498975426,36041.63072331571,HV_BULL,1.0,1.0,1.3003071966797166
2013-06-28,36006.899947115686,36037.825339752,HV_BULL,-1.0,0.0,1.287575336501298
2013-07-01,36666.89111166594,36047.70921603478,HV_BULL,1.0,1.0,1.2873822002008228
2013-07-02,36522.972404001564,36074.08042479017,HV_BULL,1.0,1.0,1.2821360770053687
2013-07-03,36826.64740515729,36125.030930306464,HV_BULL,1.0,1.0,1.2927965640642953
2013-07-05,37288.01593753627,36186.19841741028,HV_BULL,1.0,1.0,1.3089928701484437
2013-07-08,37490.5493526237,36228.423614089,HV_BULL,1.0,1.0,1.3161027897741047
2013-07-09,37670.73237050474,36294.68055537532,HV_BULL,1.0,1.0,1.3224281004616782
2013-07-10,37672.48779677503,36353.39903420058,HV_BULL,1.0,1.0,1.3224897245629907
2013-07-11,38519.51413532025,36474.56248565467,HV_BULL,1.0,1.0,1.352224517635408
2013-07-12,38596.7625854238,36595.710340899706,HV_BULL,1.0,1.0,1.354936318407671
2013-07-15,38794.85246931169,36708.779786641586,HV_BULL,1.0,1.0,1.3618902482196555
2013-07-16,38711.63584620507,36821.78699250379,HV_BULL,1.0,1.0,1.3589689352029781
2013-07-17,38791.394535384126,36918.63665741598,HV_BULL,1.0,1.0,1.361768857720783
2013-07-18,39357.25491638556,37040.40229895408,HV_BULL,1.0,1.0,1.3816333419419646
2013-07-19,40085.92252202042,37232.91297116158,LV_BULL,1.0,1.0,1.4072131609938012
2013-07-22,40222.209237705865,37481.15838898778,LV_BULL,1.0,1.0,1.4119974954412828
2013-07-23,40118.7022101785,37755.38454793024,LV_BULL,1.0,1.0,1.4083638893714252
2013-07-24,39559.07861147187,37975.687426135104,LV_BULL,1.0,1.0,1.3887183469027424
2013-07-25,39887.29611842925,38156.981722451004,LV_BULL,1.0,1.0,1.4002403966997823
2013-07-26,40117.3979798059,38333.68239468403,LV_BULL,1.0,1.0,1.4083181044666553
2013-07-29,39802.335620471626,38555.75146099177,LV_BULL,1.0,1.0,1.3972578650934588
2013-07-30,39953.26634264413,38731.593962643004,LV_BULL,1.0,1.0,1.4025562762382384
2013-07-31,39951.225378140014,38946.54456964106,LV_BULL,1.0,1.0,1.4024846283396593
2013-08-01,40674.76865639338,39104.92256353423,LV_BULL,1.0,1.0,1.4278845582813344
2013-08-02,40840.51556152772,39304.57204403965,LV_BULL,1.0,1.0,1.433703090365033
2013-08-05,41003.03695539136,39467.61097531358,LV_BULL,1.0,1.0,1.4394083911289695
2013-08-06,40460.08795974696,39642.983525086835,HV_BULL,1.0,1.0,1.4203482092908328
2013-08-07,40216.36213692845,39755.0729124542,HV_BULL,1.0,1.0,1.4117922334278388
2013-08-08,40449.27456817481,39862.287225477376,HV_BULL,1.0,1.0,1.41996860602919
2013-08-09,40050.75188413656,39953.195736372996,HV_BULL,1.0,1.0,1.4059784985138863
2013-08-12,39852.68681920178,40006.147589051805,HV_BULL,-1.0,0.0,1.3990254399693012
2013-08-13,40371.24150990071,40070.55735136598,HV_BULL,1.0,1.0,1.3988155861533058
2013-08-14,39956.691747131415,40134.91357311167,HV_BULL,-1.0,0.0,1.3842421067240933
2013-08-15,39536.75634815753,40165.32931126113,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-16,39127.35767165932,40143.931948258825,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-19,38915.76723607492,40094.31302299542,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-20,39246.62811395746,40051.48086960429,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-21,38615.97256714474,40019.67731585903,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-22,39187.09455574141,39996.17044412675,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-23,39050.3502638929,39948.10692598957,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-26,38934.66270131904,39904.117299752186,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-27,38020.898137348224,39815.79055238222,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-28,38309.85466005666,39720.452974695516,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-29,38643.6048927867,39624.25249325819,HV_BULL,-1.0,0.0,1.3840344704080847
2013-08-30,38841.08308842058,39500.088427601346,HV_BULL,-1.0,0.0,1.3840344704080847
2013-09-03,38990.2456411472,39390.350456967484,HV_BULL,-1.0,0.0,1.3840344704080847
2013-09-04,39278.10528162288,39304.00289167555,HV_BULL,-1.0,0.0,1.3840344704080847
2013-09-05,39746.41637255655,39270.42067619921,HV_BULL,1.0,1.0,1.3840344704080847
2013-09-06,39789.81191094325,39235.01588195932,HV_BULL,1.0,1.0,1.3853379680354745
2013-09-09,40526.63218050759,39240.96370799072,HV_BULL,1.0,1.0,1.4109913965394902
2013-09-10,41042.887849570296,39324.08154804916,HV_BULL,1.0,1.0,1.4289655599048974
